-926.332397608 7.09922e-17
-926.570982863 3.14442e-10
-926.809691049 5.15825e-16
-927.048522262 3.63003e-17
-927.287476596 1.24334e-16
-927.526554146 3.43083e-11
-927.765755008 2.21031e-15
-928.005079278 4.25944e-11
-928.244527051 8.69861e-17
-928.484098422 2.9758e-16
-928.723793487 2.01473e-15
-928.963612343 3.36489e-10
-929.203555084 3.12459e-11
-929.443621808 8.16057e-10
-929.68381261 3.82176e-10
-929.924127586 1.74487e-15
-930.164566832 4.13385e-16
-930.405130446 4.07026e-16
-930.645818524 3.97785e-13
-930.886631161 1.41309e-16
-931.127568456 3.97126e-11
-931.368630504 6.75107e-16
-931.609817404 4.0094e-16
-931.85112925 4.48052e-16
-932.092566142 1.49287e-13
-932.334128176 3.25078e-11
-932.575815449 1.76837e-09
-932.817628059 3.91948e-13
-933.059566103 1.6124e-16
-933.301629679 1.63464e-16
-933.543818885 1.88542e-15
-933.786133818 3.11233e-13
-934.028574576 4.7313e-15
-934.271141259 1.23471e-11
-934.513833962 1.82059e-16
-934.756652786 2.76308e-16
-934.999597827 4.16169e-15
-935.242669186 2.14929e-12
-935.485866959 2.4368e-13
-935.729191246 1.69383e-08
-935.972642146 2.908e-13
-936.216219757 1.11743e-15
-936.459924178 3.67822e-16
-936.703755509 4.29819e-16
-936.947713849 5.72593e-13
-937.191799296 5.26682e-15
-937.43601195 2.86451e-11
-937.680351911 1.2845e-17
-937.924819278 4.01189e-17
-938.169414151 7.35264e-17
-938.41413663 2.92521e-12
-938.658986814 3.83217e-12
-938.903964803 8.93477e-10
-939.149070699 1.66174e-13
-939.3943046 3.25633e-16
-939.639666607 1.48613e-16
-939.885156821 2.82116e-16
-940.130775342 3.95941e-13
-940.37652227 1.28602e-16
-940.622397707 6.24883e-11
-940.868401753 1.34962e-16
-941.11453451 3.6318e-16
-941.360796077 2.2533e-15
-941.607186557 3.57951e-13
-941.85370605 2.5226e-12
-942.100354659 1.32788e-08
-942.347132483 1.67623e-10
-942.594039626 1.12071e-15
-942.841076188 3.23361e-16
-943.088242272 2.87497e-16
-943.335537979 1.55434e-11
-943.582963411 3.76377e-16
-943.830518671 3.29627e-10
-944.078203861 2.20114e-15
-944.326019082 3.62622e-16
-944.573964438 5.58334e-17
-944.82204003 3.63459e-15
-945.070245962 4.11039e-11
-945.318582337 6.48526e-14
-945.567049256 1.22238e-10
-945.815646824 5.69779e-15
-946.064375143 4.42296e-16
-946.313234316 3.10242e-16
-946.562224447 4.01021e-11
-946.811345639 3.81118e-13
-947.060597995 4.06639e-11
-947.30998162 1.07638e-12
-947.559496616 2.38817e-16
-947.809143088 4.84276e-16
-948.05892114 4.40241e-15
-948.308830876 6.96288e-12
-948.558872399 1.45203e-15
-948.809045815 1.55548e-08
-949.059351227 7.91059e-13
-949.309788741 1.07759e-16
-949.56035846 1.87e-17
-949.811060489 5.17285e-17
-950.061894933 1.71612e-11
-950.312861898 5.87535e-17
-950.563961488 1.36898e-10
-950.815193808 7.60974e-16
-951.066558964 8.21962e-17
-951.31805706 5.58062e-17
-951.569688203 2.517e-15
-951.821452499 4.88919e-12
-952.073350052 8.87541e-14
-952.325380968 4.92283e-10
-952.577545354 1.5216e-15
-952.829843316 1.9817e-16
-953.08227496 4.62408e-17
-953.334840391 5.08353e-11
-953.587539717 1.25556e-12
-953.840373044 2.16157e-14
-954.093340479 3.74061e-12
-954.346442128 7.24513e-17
-954.599678097 1.36146e-16
-954.853048495 6.97487e-16
-955.106553429 3.5919e-13
-955.360193004 2.60958e-11
-955.613967329 8.81119e-10
-955.867876511 2.07798e-09
-956.121920658 3.97515e-16
-956.376099877 5.1729e-17
-956.630414275 5.22287e-18
-956.884863962 6.11865e-12
-957.139449044 1.22969e-12
-957.394169631 4.41926e-11
-957.649025829 3.09991e-13
-957.904017748 5.32833e-16
-958.159145496 9.86703e-17
-958.414409181 2.29858e-16
-958.669808912 2.05057e-12
-958.925344798 7.10263e-11
-959.181016948 8.87651e-10
-959.436825471 1.22599e-11
-959.692770476 2.30012e-16
